id,body,title,title
9472,"<p>I have a WCF service that I have to reference from a .net 2.0 project.</p>

<p>I have tried to reference it using the ""<strong>add web reference</strong>"" method but it messes up the params.  </p>

<p>For example, I have a method in the service that expects a <code>char[]</code> to be passed in, but when I add the web reference, the method expects an <code>int[]</code>.</p>

<p>So then I tried to setup <strong>svcutil</strong> and it worked... kind of.<br>
I could only get the service class to compile by adding a bunch of <em>.net 3.0</em> references to my <em>.net 2.0</em> project. This didn't sit well with the architect so I've had to can it (and probably for the best too).</p>

<p>So I was wondering if anyone has any pointers or resources on how I can setup a <em>.net 2.0</em> project to reference a <strong>WCF service</strong>.</p>",WCF Backward Compatibility Issue,WCF Backward Compatibility Issue
9473,"<p>I have a custom control that implements IPostBackEventHandler. Some client-side events invoke __doPostBack(controlID, eventArgs).</p>

<p>The control is implemented in two different user controls. In one control, RaisePostBackEvent is fired on the server-side when <code>__doPostBack</code> is invoked. In the other control, RaisePostBackEvent is never invoked. I checked the <code>__EVENTTARGET</code> parameter and it does match the ClientID of the control... where else might I look to troubleshoot this?</p>",RaisePostBackEvent not firing,RaisePostBackEvent not firing
9486,"<p>I could swear I've seen people typing function headers and then hitting some key combination to auto-create function braces and insert the cursor between them like so:</p>

<pre><code>void foo()_
</code></pre>

<p>to</p>

<pre><code>void foo()
{
    _
}
</code></pre>

<p>Is this a built-in feature?</p>",How do I make Visual Studio auto generate braces for a function block?,How do I make Visual Studio auto generate braces for a function block?
9501,"<p>We're running a custom application on our intranet and we have found a problem after upgrading it recently where IIS hangs with 100% CPU usage, requiring a reset.</p>

<p>Rather than subject users to the hangs, we've rolled back to the previous release while we determine a solution.  The first step is to reproduce the problem -- but we can't. </p>

<p>Here's some background:</p>

<p>Prod has a single virtualized (vmware) web server with two CPUs and 2 GB of RAM.  The database server has 4GB, and 2 CPUs as well.  It's also on VMWare, but separate physical hardware.</p>

<p>During normal usage the application runs fine.  The w3wp.exe process normally uses betwen 5-20% CPU and around 200MB of RAM.  CPU and RAM fluctuate slightly under normal use, but nothing unusual.</p>

<p>However, when we start running into problems, the RAM climbs dramatically and the CPU pegs at 98% (or as much as it can get).  The site becomes unresponsive, necessitating a IIS restart.  Resetting the app pool does nothing in this situation, a full IIS restart is required.</p>

<p>It does not happen during the night (no usage).  It happens more when the site is under load, but it has also happened under non-peak periods.</p>

<p>First step to solving this problem is reproducing it. To simulate the load, we starting using JMeter to simulate usage. Our load script is based on actual usage around the time of the crash.  Using JMeter, we can ramp the usage up quite high (2-3 times the load during the crash) but the site behaves fine.  CPU is up high, and the site does become sluggish, but memory usage is reasonable and nothing is hanging.</p>

<p>Does anyone have any tips on how to reproduce a problem like this in a non-production environment?  We'd really like to reproduce the error, determine a solution, then test again to make sure we've resolved it.  During the process we've found a number of small things that we've improved that might solve the problem, but I'd really feel a lot more confident if we could reproduce the problem and test the improved version.</p>

<p>Any tools, techniques or theories much appreciated!</p>",Replicating load related crashes in non-production environments,Replicating load related crashes in non-production environments
9508,"<p>This should be fine seeing as the CLR hasn't actually changed?</p>

<p>The boxes running the C# 2.0 code <strong>have</strong> had .NET 3.5 rolled out.</p>

<p>The background is that we have a windows service (.NET 2.0 exe built with VS2005, deployed to ~150 servers) that dynamically loads assemblies (almost like plug-ins) to complete various work items asked of it. Whenever we roll out a new version of the bus logic, we just drop the assemblies on an FTP server and the windows service knows how to check for, grab and store the latest versions. New assemblies are now built using VS2008 and targetting .NET 2.0, we know that works ok. However we'd like to start taking advantage of C# 3.0 language features such as LINQ and targetting the assemblies against .NET 3.5 without having to build and deploy a new version of the windows service.</p>",C# 2.0 code consuming assemblies compiled with C# 3.0,C# 2.0 code consuming assemblies compiled with C# 3.0
9543,"<p>I am now in the process of planning the deployment of a SharePoint solution into a production environment.<br>
I have read about some tools that promise an easy way to automate this process, but nothing that seems to fit my scenario.</p>

<p>In the testing phase I have used SharePoint Designer to copy site content between the different development and testing servers, but this process is manual and it seems a bit unnecessary.</p>

<p>The site is made up of SharePoint web part pages with custom web parts, and a lot of Reporting Services report definitions.</p>

<p>So, is there any good advice out there in this vast land of geeks on how to most efficiently create and deploy a SharePoint site for a multiple deployment scenario?</p>

<p><strong>Edit</strong><br>
Just to clarify. I need to deploy several ""SharePoint Sites"" into an existing site collection. Since SharePoint likes to have its sites in the SharePoint content database, just putting the files into IIS is not an option at this time.</p>",How do you deploy your SharePoint solutions?,How do you deploy your SharePoint solutions?
9570,"<p>I'm integrating .NET support into our C++ application.<br />
It's an old-school MFC application, with 1 extra file compiled with the ""/clr"" option that references a CWinFormsControl.</p>

<p>I'm not allowed to remove the linker flag ""/NODEFAULTLIB"".<br />
(We have our own build management system, not Visual Studio's.)<br />
This means I have to specify all necessary libraries: VC runtime and MFC.</p>

<p>Other compiler options include ""/MD""</p>

<p>Next to that: I can't use the linker flag ""/FORCE:MULTIPLE"" and just add <em>everything</em>:<br />
I'm looking for a non-overlapping set of libraries.</p>",What libraries do I need to link my mixed-mode application to?,What libraries do I need to link my mixed-mode application to?
9589,"<p>I'm looking for a tool which can generate makefile for a C/C++ project for different compilers (gcc, microsoft vc++, borland etc) and different platforms (Win, Linux, Mac).</p>",any good tool for makefile generation?,any good tool for makefile generation?
9591,"<p>Well, i've got a nice WPF book its called Sams Windows Presentation Foundation Unleashed.
I really like to read and learn with it. Are there any other WPF books you could recommend? </p>",What WPF books would you recommend?,What WPF books would you recommend?
9601,"<p>I'm having a weird issue with Visual Studio 2008. Every time I fire it up, the solution explorer is about an inch wide. It's like it can't remember it's layout settings.</p>

<p>Every un-docked window is in the position I place it. But if I dock a window, it's position is saved, but it's size will be reset to very-narrow (around an inch) when I load.</p>

<p>I've never come across this before and it's pretty annoying. Any ideas?</p>

<p>The things I've tried:</p>

<ul>
<li>Saving, then reloading settings via Import/Export.</li>
<li>Resetting all environment settings via Import/Export.</li>
<li>Window -> Reset Window layout.</li>
<li>Comination of rebooting after changing the above.</li>
<li>Installed SP1. No improvement</li>
</ul>

<p>none of which changed the behaviour of docked windows. (Also, definitely no other instances running..)</p>

<p>I do run two monitors, but I've had this setup on three different workstations and this is the first time I've come across it.</p>",Visual Studio 2008 Window layout annoyance,Visual Studio 2008 Window layout annoyance
9612,"<p>I'm trying to set the group type for a new Active Directory Entry via VB.NET and DirectoryServices to create a distribution list.</p>

<p>How do I access the ADS_GROUP_TYPE enumerations?</p>

<p>Specifically I'm after ADS_GROUP_TYPE_GLOBAL_GROUP.</p>",Setting Group Type for new Active Directory Entry in VB.NET,Setting Group Type for new Active Directory Entry in VB.NET
9614,"<p>Suppose we have a table A:</p>

<pre><code>itemid mark
1      5
2      3
</code></pre>

<p>and table B:</p>

<pre><code>itemid mark
1      3
3      5
</code></pre>

<p>I want to join A*B on A.itemid=B.itemid both right and left ways. i.e. result:</p>

<pre><code>itemid A.mark B.mark
1      5      3
2      3      NULL
3      NULL   5
</code></pre>

<p>Is there a way to do it in one query in MySQL?</p>",Bidirectional outer join,Bidirectional outer join
9615,"<p>I need to display some interactive (attaching with DOM listeners etc. and event handling) vector graphics in web site I am working on. There is a W3C recommendation for SVG though this format is still not recognized by Internet Explorer support of which is a must (for a public website). IE handles VML though and there are even javascript libraries that do some canvas-like drawing depending on a browser (SVG vs. VML) - <a href=""http://excanvas.sourceforge.net/"" rel=""noreferrer"" title=""excanvas"">excanvas</a>, <a href=""http://dojotoolkit.org/book/dojo-book-0-9/part-3-programmatic-dijit-and-dojo/drawing-gfx"" rel=""noreferrer"">GFX of Dojo Toolkit</a> and more. That would be nice and acceptable though none of them can display an SVG image from the given markup.</p>

<p>So the question actually consists of several parts:</p>

<ol>
<li>Are there any cross-browser Javascript libraries that display vector graphics from given markup (not obligatory SVG) and offer availability to attach to DOM events?</li>
<li>If there are not, which of the most pupular browser-embedded technologies would be most suitable for doing such a task? I can choose from Flex/Flash, Java applet. Silverlight is not an option because of Windows lock-in.</li>
</ol>

<p>[<strong>EDIT</strong>] Thank you all for your comments/suggestions. Below are just some my random notes/conclusions on this matter:</p>

<ul>
<li>The level of interactivity I need is ability to detect DOM events on the vector image being displayed - mouseover, mouseout, click etc. - and ability to react on them like changing background color, displaying dialog etc.</li>
<li>The idea of sticking with SVG format is quite well as it is native on many browsers except the most popular one - IE. After some experimenting with displaying dynamic SVG I realized that IE version 7 the most problematic. There's too much hassle because of browser incompatibilities.</li>
<li>Cake seems a great Javascript framework, though I could not get the examples working on IE7.</li>
<li>Java Applets - I liked that idea the most as I though I could use the Apache Batik library, a quality SVG renderer. However, Batik is very big library and I cannot afford deploying an applet that weights few megabytes.</li>
<li>I decided to stick with the Flex option. I found a nice vector graphics library <a href=""http://www.degrafa.com/"" rel=""noreferrer"">Degrafa</a>. It uses its own markup format however it recognizes SVG path notation, so in my case it is going to be quite easy to transform my SVGs using XSLT or just parsing them.</li>
</ul>

<p>[<strong>EDIT 2</strong>] Some more comments appeared. I'd like to clarify that by ""Windows lock-in"" I mean the situation that Silverlight would normally run on Windows, more specifically, IE. I doubt it is an accepted solution (like Flash or Java Applet, for instance) on other systems. Yes, I have no doubt that one <em>is able to</em> launch Silverlight app on any system though I fear it would be too much effort for an average user.</p>

<p>@Akira: Have you had any problems with those ""SVG renderers"" on IE7? I get thrown Javascript errors all the time.</p>",Displaying vector graphics in a browser,Displaying vector graphics in a browser
9629,"<p>I have got the following situation. On a machine there is a <strong>Fritz ISDN</strong> card. There is a process that is responsible for playing a certain wave file on this device's wave out (<strong>ISDN</strong> connection is made at startup and made persistent). The scenario is easy, whenever needed the process calls <code>waveOutWrite()</code> on the previously opened wave device (everything initialized without any problems of course) and a callback function waits for <code>MM_WOM_DONE</code> msg to know that the playback has been finished. </p>

<p>Since a few days however (nothing changed neither in the process nor the machine) the <code>MM_WOM_DONE</code> message has been coming immediately after calling <code>waveOutWrite()</code> even though the wave lasts a couple of seconds. Again no error is reported, it looks like the file was played but had zero length (which is not the case). I am also sure that <code>waveOutReset()</code> was not called by my process (it would also trigger sending the mentioned message). I have already used to have some strange problems in the past that where solved simply by reinstalling <strong>TAPI</strong> drivers. This time for some reason it is problematic for me to perform that once again and I am trying more analytical approach :). Any suggestions what might cause such a behavior? Maybe something on the other end of the <strong>ISDN</strong> line?</p>","Playing wave file ends immediately (C++, Windows)","Playing wave file ends immediately (C++, Windows)"
9632,"<p>Apparantly when users right-click in our WPF application, and they use the Windows Classic theme, the default ContextMenu of the TextBox (which contains Copy, Cut and Paste) has a black background.</p>

<p>I know this works well:</p>

<pre><code>&lt;Page xmlns=""http://schemas.microsoft.com/winfx/2006/xaml/presentation""

      xmlns:x=""http://schemas.microsoft.com/winfx/2006/xaml""&gt;

  &lt;TextBox ContextMenu=""{x:Null}""/&gt;

&lt;/Page&gt;
</code></pre>

<p>But this doesn't work:</p>

<pre><code>&lt;Page xmlns=""http://schemas.microsoft.com/winfx/2006/xaml/presentation""
      xmlns:x=""http://schemas.microsoft.com/winfx/2006/xaml""&gt;

&lt;Page.Resources&gt;

 &lt;Style x:Key=""{x:Type TextBox}"" TargetType=""{x:Type TextBox}""&gt;
   &lt;Setter Property=""ContextMenu"" Value=""{x:Null}""/&gt;
&lt;/Style&gt;
&lt;/Page.Resources&gt;

  &lt;TextBox/&gt;
&lt;/Page&gt; 
</code></pre>

<p>Does anyone know how to style or disable the default ContextMenu for all TextBoxes in WPF?</p>",WPF: How to style or disable the default ContextMenu of a TextBox,WPF: How to style or disable the default ContextMenu of a TextBox
9650,"<p>I've been wanting to teach myself Lisp for a while.  However, all the interpreters of which I've heard involve some flavor of emacs.
Are there any command line interpreters, such that I could type this into the command line:</p>

<blockquote>
  <p>lispinterpret sourcefile.lisp</p>
</blockquote>

<p>just like I can run perl or python.</p>

<p>While I'd also like to become more familiar with Emacs (if only not to be frustrated when I work with somebody who uses Emacs), I'd rather decouple learning Emacs from learning Lisp.</p>

<p>Edit: I actually want to follow SICP which uses Scheme, so an answer about Scheme would be more useful.  I'm just not that familiar with the differences.</p>",Lisp/Scheme interpreter without Emacs?,Lisp/Scheme interpreter without Emacs?
9666,"<p>I've been raised to believe that if multiple threads can access a variable, then all reads from and writes to that variable must be protected by synchronization code, such as a ""lock"" statement, because the processor might switch to another thread halfway through a write.</p>

<p>However, I was looking through System.Web.Security.Membership using Reflector and found code like this:</p>

<pre><code>public static class Membership
{
    private static bool s_Initialized = false;
    private static object s_lock = new object();
    private static MembershipProvider s_Provider;

    public static MembershipProvider Provider
    {
        get
        {
            Initialize();
            return s_Provider;
        }
    }

    private static void Initialize()
    {
        if (s_Initialized)
            return;

        lock(s_lock)
        {
            if (s_Initialized)
                return;

            // Perform initialization...
            s_Initialized = true;
        }
    }
}
</code></pre>

<p>Why is the s_Initialized field read outside of the lock? Couldn't another thread be trying to write to it at the same time? <strong>Are reads and writes of variables atomic?</strong> </p>",Is accessing a variable in C# an atomic operation?,Is accessing a variable in C# an atomic operation?
9667,<p>Given a handle of type <code>HWND</code> is it possible to confirm that the handle represents a real window?</p>,Validating a Win32 Window Handle,Validating a Win32 Window Handle
9673,"<p>I have been working with a <code>string[]</code> array in C# that gets returned from a function call. I could possibly cast to a <code>Generic</code> collection, but I was wondering if there was a better way to do it, possibly by using a temp array.</p>

<p><strong>What is the best way to remove duplicates from a C# array?</strong></p>",How do I remove duplicates from a C# array?,How do I remove duplicates from a C# array?
9675,"<p>I'm implementing a document server. Currently, if two users open the same document, then modify it and save the changes, the document's state will be undefined (either the first user's changes are saved permanently, or the second's). This is entirely unsatisfactory. I considered two possibilities to solve this problem:</p>

<p>The first is to lock the document when it is opened by someone the first time, and unlock it when it is closed. But if the network connection to the server is suddenly interrupted, the document would stay in a forever-locked state. The obvious solution is to send regular pings to the server. If the server doesn't receive K pings in a row (K > 1) from a particular client, documents locked by this client are unlocked. If that client re-appears, documents are locked again, if someone hadn't already locked them. This could also help if the client application (running in web browser) is terminated unexpectedly, making it impossible to send a 'quitting, unlock my documents' signal to the server.</p>

<p>The second is to store multiple versions of the same document saved by different users. If changes to the document are made in rapid succession, the system would offer either to merge versions or to select a preferred version. To optimize storage space, only document diffs should be kept (just like source control software).</p>

<p>What method should I choose, taking into consideration that the connection to the server might <em>sometimes</em> be slow and unresponsive? How should the parameters (ping interval, rapid succession interval) be determined?</p>

<p>P.S. Unfortunately, I can't store the documents in a database.</p>",Document Server: Handling Concurrent Saves,Document Server: Handling Concurrent Saves
9687,"<p>I'm looking for a pattern for performing a dynamic search on multiple tables.</p>

<p>I have no control over the legacy (and poorly designed) database table structure.</p>

<p>Consider a scenario similar to a resume search where a user may want to perform a search against any of the data in the resume and get back a list of resumes that match their search criteria.  Any field can be searched at anytime and in combination with one or more other fields.</p>

<p>The actual sql query gets created dynamically depending on which fields are searched.  Most solutions I've found involve complicated if blocks, but I can't help but think there must be a more elegant solution since this must be a solved problem by now.</p>

<hr>

<p>Yeah, so I've started down the path of dynamically building the sql in code.  Seems godawful.  If I really try to support the requested ability to query any combination of any field in any table this is going to be one MASSIVE set of if statements.  <em>shiver</em></p>

<hr>

<p>I believe I read that COALESCE only works if your data does not contain NULLs.  Is that correct?  If so, no go, since I have NULL values all over the place.</p>",Need Pattern for dynamic search of multiple sql tables,Need Pattern for dynamic search of multiple sql tables
9693,"<p>I have a number of macros written for Visual Studio 2005, but they have since stopped working once I installed Visual Studio 2008 on my computer. No error is returned by the macro when I try and run it, and the environment merely shows the hourglass for a second and then returns to the normal cursor. Currently uninstalling one or the other is not possible, and I am wondering if there is anyway to get the macros to work again?</p>",Visual Studio 2005 Macros stop working when Visual Studio 2008 is installed,Visual Studio 2005 Macros stop working when Visual Studio 2008 is installed
9702,"<p>As part of our current database work, we are looking at a dealing with the process of updating databases.</p>

<p>A point which has been brought up recurrently, is that of dealing with system vs. user values; in our project user and system vals are stored together. For example...</p>

<p>We have a list of templates.</p>

<pre><code>1, &lt;system template&gt;

2, &lt;system template&gt;

3, &lt;system template&gt;
</code></pre>

<p>These are mapped in the app to an enum (1, 2, 3)</p>

<p>Then a user comes in and adds...</p>

<pre><code>4, &lt;user template&gt;
</code></pre>

<p>...and...</p>

<pre><code>5, &lt;user template&gt;
</code></pre>

<p>Then.. we issue an upgrade.. and insert as part of our upgrade scripts...</p>

<pre><code>&lt;new id&gt; [6], &lt;new system template&gt;
</code></pre>

<p>THEN!!... we find a bug in the new system template and need to update it... The problem is how? We cannot update record using ID6 (as we may have inserted it as 9, or 999, so we have to identify the record using some other mechanism)</p>

<p>So, we've come to two possible solutions for this.</p>

<h2><strong>In the red corner (speed)....</strong></h2>

<p>We simply start user Ids at 5000 (or some other value) and test data at 10000 (or some other value). This would allow us to make modifications to system values and test them up to the lower limit of the next ID range. </p>

<p>Advantage...Quick and easy to implement, </p>

<p>Disadvantage... could run out of values if we don't choose a big enough range!</p>

<h2><strong>In the blue corner (scalability)...</strong></h2>

<p>We store, system and user data separately, use GUIDs as Ids and merge the two lists using a view.</p>

<p>Advantage...Scalable..No limits w/regard to DB size. </p>

<p>Disadvantage.. More complicated to implement. (many to one updatable views etc.)</p>

<hr>

<p>I plump squarely for the first option, but looking for some ammo to back me up!</p>

<p>Does anyone have any thoughts on these approaches, or even one(s) that we've missed?</p>",Default database IDs; system and user values,Default database IDs; system and user values
9704,"<p>In my MFC application, when I call CComboBox::ShowDropDown(), the mouse cursor is hidden until interaction with the combo box completes (when the combo box loses focus.)  It doesn't reappear when the mouse is moved, like it does with edit boxes.</p>

<p>How can I keep the mouse cursor from being hidden?</p>",How to prevent the mouse cursor from being hidden after calling CComboBox::ShowDropDown?,How to prevent the mouse cursor from being hidden after calling CComboBox::ShowDropDown?
9729,"<p>Is it possible to add a custom tab to a project properties page in the Visual Studio 2008?
What I want to do is to be able to add a custom tab to properties page for the projects created from default project templates (WPF Application, WPF custom controls library, etc).</p>",How to extend project properties page?,How to extend project properties page?
9734,"<p>Why does C#.Net allow the declaration of the string object to be case-insensitive?</p>

<pre><code>String sHello = ""Hello"";
string sHello = ""Hello"";
</code></pre>

<p>Both the lower-case and upper-case S of the word String are acceptable and this seems to be the only object that allows this.</p>

<p>Can anyone explain why?</p>",C#.Net case-insensitive string,C#.Net case-insensitive string
9745,"<p>Does anyone know of an OCR library that will run on Windows Mobile (5 or 6, but PPC2003SE would be great)? <br /> <br /> 
I would imagine that OCR would be native (C/C++) code, but if it was in .NET or at least had a .NET wrapper API, that would be great.</p>",Open Source Windows Mobile OCR Library,Open Source Windows Mobile OCR Library
9749,"<p>I wonder what type of servers for internal usage you virtualize in the last -say- 6 months. Here's what we got virtual so far:</p>

<ul>
<li>mediawiki</li>
<li>bugtracker (mantis)</li>
<li>subversion</li>
</ul>

<p>We didn't virtualize spezialized desktop PCs which are running a certain software product, that is only used once in a while. Do you plan to get rid of those old machines any time soon?</p>

<p>And which server products do you use? Vmware ESX, Vmware Server, Xen installations...?</p>",What kind of servers did you virtualize lately?,What kind of servers did you virtualize lately?
9750,"<p>I was reading Joel's book where he was suggesting as interview question:</p>

<blockquote>
  <p>Write a program to reverse the ""ON"" bits in a given byte.</p>
</blockquote>

<p>I only can think of a solution using C. </p>

<p>Asking here so you can show me how to do in a Non C way (if possible)</p>",How can I reverse the ON bits in a byte?,How can I reverse the ON bits in a byte?
9751,"<p>I want so send every week an update by email. But Im afraid that if there are too many emails sent, they will be marked as spam. Any of you has experience sending many emails (thousands) weekly? What techniques do you use?</p>",Sending emails without looking like spam,Sending emails without looking like spam
9769,"<p>I'd like to script FlexBuilder so that I can run debug or profile without having to switch to FlexBuilder and manually clicking the button (or using the key combo). Is this possible without writing an extension?</p>

<p>To be more specific, this is exactly what I want to do: I want to create a TextMate command that talks to FlexBuilder and makes it run the debug target for the currently selected project. TextMate already has support for interacting with Xcode in this way, and it would be great to be able to do the same with FlexBuilder.</p>",Can I script FlexBuilder without writing an extension?,Can I script FlexBuilder without writing an extension?
9783,"<p>I'm starting a new project here (Windows Forms). What's the best option today for a small (free as in beer) DBMS?</p>

<p>I've used SQL Server Express on the past projects, but time and time again I hear people saying that the product from Oracle is faster and more powerful.</p>

<p>It will be used in a small company (around 20 users) and will not reach the 4 GB limit any time soon :)</p>

<p>I don't want to start a flame war on my first post, so please point me to some link showing a good (and actual) comparison between the 2 products, if possible.</p>

<p>PS: I've heard about <a href=""http://en.wikipedia.org/wiki/IBM_DB2_Express-C"" rel=""nofollow noreferrer"">IBM DB2 Express</a> too, but I coudn't find any information about it. (Marketing material from IBM doesn't count :) )</p>",Oracle XE or SQL Server Express,Oracle XE or SQL Server Express
9805,"<p>I am currently writing a small calendar in ASP.Net C#. Currently to produce the rows of the weeks I do the following for loop:</p>

<pre><code>var iWeeks = 6;
for (int w = 0; w &lt; iWeeks; w++) {
</code></pre>

<p>This works fine, however, some month will only have 5 weeks and in some rare cases, 4.</p>

<p>How can I calculate the number of rows that will be required for a particular month?</p>

<p>This is an example of what I am creating:</p>

<p><img src=""https://i.stack.imgur.com/NkxN7.png"" alt=""enter image description here""></p>

<p>As you can see for the above month, there are only 5 rows required, however. Take the this month (August 2008) which started on a Saturday and ends on a Monday on the 6th Week/Row.</p>

<p><strong><em>Image found on google</em></strong></p>

<hr>

<p>This is an example of what I am creating:</p>

<p><img src=""https://i.stack.imgur.com/NkxN7.png"" alt=""enter image description here""></p>

<p>As you can see for the above month, there are only 5 rows required, however. Take the this month (August 2008) which started on a Saturday and ends on a Monday on the 6th Week/Row.</p>

<p><strong><em>Image found on google</em></strong></p>",Calculate DateTime Weeks into Rows,Calculate DateTime Weeks into Rows
9831,"<p>I've asked this question to the forums on the Mootools website and one person said that my class selection was corrupted before an admin came along and changed my post status to invalid.  Needless to say this did not help much.  I then posted to a google group for Mootools with no response.  My question is why doesn't the 'enter', 'leave', 'drop' events fire for my '.drop' elements?  The events for the .drag elements are working.</p>

<pre><code>&lt;title&gt;Untitled Page&lt;/title&gt;
&lt;script type=""text/javascript"" src=""/SDI/includes/mootools-1.2.js""&gt;&lt;/script&gt;
&lt;script type=""text/javascript"" src=""/SDI/includes/mootools-1.2-more.js""&gt;&lt;/script&gt;
&lt;script type=""text/javascript"" charset=""utf-8""&gt;
    window.addEvent('domready', function() {
        var fx = [];
        $$('#draggables div').each(function(drag){
            new Drag.Move(drag, {
                droppables: $$('#droppables div'),
                onDrop: function(element, droppable){
                    if(!droppable) {
                    }
                    else {
                        element.setStyle('background-color', '#1d1d20');
                    }
                    element.dispose();
                },
                onEnter: function(element, droppable){
                    element.setStyle('background-color', '#ffffff');
                },
                onLeave: function(element, droppable){
                    element.setStyle('background-color', '#000000');
                }
            });
        });

        $$('#droppables div').each(function(drop, index){
            drop.addEvents({
                'enter': function(el, obj){
                    drop.setStyle('background-color', '#78ba91');
                },
                'leave': function(el, obj){
                    drop.setStyle('background-color', '#1d1d20');
                },
                'drop': function(el, obj){
                    el.remove();
                }
            });
        });
    });
&lt;/script&gt;

&lt;form id=""form1"" runat=""server""&gt;
&lt;div&gt;
    &lt;div id=""draggables""&gt;
    &lt;div class=""drag""&gt;&lt;/div&gt;
    &lt;div class=""drag""&gt;&lt;/div&gt;
    &lt;div class=""drag""&gt;&lt;/div&gt;
    &lt;div class=""drag""&gt;&lt;/div&gt;
    &lt;div class=""drag""&gt;&lt;/div&gt;
    &lt;div class=""drag""&gt;&lt;/div&gt;
    &lt;div class=""drag""&gt;&lt;/div&gt;
    &lt;div class=""drag""&gt;&lt;/div&gt;
    &lt;div class=""drag""&gt;&lt;/div&gt;
    &lt;div class=""drag""&gt;&lt;/div&gt;
&lt;/div&gt;

&lt;div id=""droppables""&gt;
    &lt;div class=""drop""&gt;&lt;/div&gt;
    &lt;div class=""drop""&gt;&lt;/div&gt;
    &lt;div class=""drop""&gt;&lt;/div&gt;
    &lt;div class=""drop""&gt;&lt;/div&gt;
    &lt;div class=""drop""&gt;&lt;/div&gt;
    &lt;div class=""drop""&gt;&lt;/div&gt;
&lt;/div&gt;

&lt;/div&gt;
&lt;/form&gt;
</code></pre>",Mootools: Drag & Drop problems,Mootools: Drag & Drop problems
9836,"<p>My company is currently using Sage MAS as their ERP system. While integrating our shopping cart is not going to be impossible, it uses COM and has it's own challenges.</p>

<p>I was wondering if there was a more developer friendly ERP out there. I have looked into Microsoft Dynamics but getting information on ERP systems that isn't a bunch of business jargon is next to impossible.</p>

<p>I will be using C# 3.whatever and .NET MVC.</p>",Developer Friendly ERP,Developer Friendly ERP
9846,"<p>I've been tasked with updating a series of applications which are performance critical VB.NET apps that essentially just monitor and return networking statistics. I've only got three requirements: <em>convert it to C#, make it fast, and make it stable</em></p>

<p>One caveat is that we <em>""may""</em> migrate from a .NET platform to linux <em>""soon""</em></p>

<p>I will be responsible for maintaining these apps in the future so I'd like to do this right. I have decided to refactor these apps according to the MVP pattern so that I can properly unit test the hell out of this bad boy. But I was also thinking since I was using MVP that I could also do the computationally expensive stuff in native C/C++ code while the GUI would be done with .NET forms, or Qt or whatever.</p>

<p>questions: </p>

<ol>
<li><p>does it make sense to do a GUI in winforms but the expensive stuff in native, unmanaged C/C++ ?</p></li>
<li><p>any recommendations for a good cross platform windowing kit that would fit for the scenario described above?</p></li>
</ol>","Performance critical GUI application (windows,linux)","Performance critical GUI application (windows,linux)"
9877,"<p>I'm currently trying to build a personal website to create a presence on the web for myself. My plan is to include content such as my resume, any projects that I have done on my own and links to open source projects that I have contributed to, and so on. However, I'm not sure which approach would be better from a perspective of ""advertising"" myself, since that what this site does, especially since I am a software developer.</p>

<p>Should I use an out-of-the-box system and extend it as needed, with available modules and custom modules where needed or should I custom build a site and all of its features as I need them? Does a custom site look better in the eyes of a potential employer who might visit my site?</p>",Personal Website Construction,Personal Website Construction
9882,"<p>I am working on a project that requires the parsing of log files. I am looking for a fast algorithm that would take groups messages like this:</p>
<blockquote>
<p>The temperature at P1 is 35F.</p>
<p>The temperature at P1 is 40F.</p>
<p>The temperature at P3 is 35F.</p>
<p>Logger stopped.</p>
<p>Logger started.</p>
<p>The temperature at P1 is 40F.</p>
</blockquote>
<p>and puts out something in the form of a printf():</p>
<pre><code>&quot;The temperature at P%d is %dF.&quot;, Int1, Int2&quot; 
{(1,35), (1, 40), (3, 35), (1,40)}
</code></pre>
<p>The algorithm needs to be generic enough to recognize almost any data load in message groups.</p>
<p>I tried searching for this kind of technology, but I don't even know the correct terms to search for.</p>",Looking for algorithm that reverses the sprintf() function output,Looking for algorithm that reverses the sprintf() function output
9905,"<p>Is there a way to check to see if an Microsoft Office process (i.e. Word, Excel) has hung when using Office Automation? Additionally, if the process is hung, is there a way to terminate it?</p>",Check for hung Office process when using Office Automation,Check for hung Office process when using Office Automation
9926,"<p>We have a codebase that is several years old, and all the original developers are long gone.  It uses many, many threads, but with no apparent design or common architectural principles.  Every developer had his own style of multithreaded programming, so some threads communicate with one another using queues, some lock data with mutexes, some lock with semaphores, some use operating-system IPC mechanisms for intra-process communications.  There is no design documentation, and comments are sparse.  It's a mess, and it seems that whenever we try to refactor the code or add new functionality, we introduce deadlocks or other problems.</p>

<p>So, does anyone know of any tools or techniques that would help to analyze and document all the interactions between threads?  FWIW, the codebase is C++ on Linux, but I'd be interested to hear about tools for other environments.</p>

<hr>

<h2>Update</h2>

<p>I appreciate the responses received so far, but I was hoping for something more sophisticated or systematic than advice that is essentially ""add log messages, figure out what's going on, and fix it.""  There are lots of tools out there for analyzing and documenting control-flow in single-threaded programs; is there nothing available for multi-threaded programs?</p>

<hr>

<p>See also <a href=""https://stackoverflow.com/questions/619677/debugging-multithreaded-applications"">Debugging multithreaded applications</a></p>",Analyzing Multithreaded Programs,Analyzing Multithreaded Programs
